fhr,valid,lat,lon,mslp_hpa,hvtl,hvtu,hb,idx,class,hvtl_hart,hvtu_hart,hb_track,motion_kt,heading_deg,steering_heading_deg,steering_kt,hb_hart
6,2026-09-24T18:00Z,55.12,174.95,964.5,0.2,-27.8,-7.0,-0.27,5,-29.2,-60.1,-5.0,41.2,94.8,125.7,20.8,-3.3
12,2026-09-25T00:00Z,54.77,-177.91,968.6,27.7,-29.1,-3.2,0.26,1,34.7,-40.0,-5.6,38.6,83.0,95.4,25.7,-0.9
18,2026-09-25T06:00Z,56.05,-171.50,968.6,105.2,-53.1,-1.8,,,130.0,-61.6,-2.5,38.6,70.6,73.1,14.3,-5.5
